_runtime,_timestamp,_wandb,system.gpu.0.correctedMemoryErrors,system.gpu.0.enforcedPowerLimitWatts,system.gpu.0.fanSpeed,system.gpu.0.gpu,system.gpu.0.memory,system.gpu.0.memoryAllocated,system.gpu.0.memoryAllocatedBytes,system.gpu.0.memoryClock,system.gpu.0.powerPercent,system.gpu.0.powerWatts,system.gpu.0.smClock,system.gpu.0.temp,system.gpu.0.uncorrectedMemoryErrors,system.cpu,system.disk./.usageGB,system.disk./.usagePercent,system.disk.md127.in,system.disk.md127.out,system.memory_percent,system.network.recv,system.network.sent,system.proc.cpu.threads,system.proc.memory.availableMB,system.proc.memory.percent,system.proc.memory.rssMB
2220.442374028,1777181343.919514,True,0.0,300.0,0.0,59.0,45.0,30.040874153204793,7253852160.0,6251.0,51.769666666666666,155.309,1710.0,52.0,0.0,,,,,,,,,,,,
2220.442980292,1777181343.9201202,True,,,,,,,,,,,,,,4.175348705223948,111.51675415039062,3.152709919767507,1.0859375,45316.00634765625,8.424521452406871,13817951.0,4481141.0,60.0,175063.42578125,1.3361906518800786,2554.375
2235.441969114,1777181358.919109,True,0.0,300.0,0.0,58.0,45.0,30.040874153204793,7253852160.0,6251.0,49.62966666666667,148.889,1710.0,50.0,0.0,,,,,,,,,,,,
2235.442573968,1777181358.919714,True,,,,,,,,,,,,,,4.174942619913779,113.16503524780273,3.19930876678352,1.0859375,52077.88916015625,8.618584999600728,13925214.0,4514933.0,60.0,174692.4375,1.3361906518800786,2554.375
2250.442347469,1777181373.9194875,True,0.0,300.0,0.0,61.0,47.0,30.040874153204793,7253852160.0,6251.0,48.461666666666666,145.385,1710.0,50.0,0.0,,,,,,,,,,,,
2250.443116176,1777181373.9202561,True,,,,,,,,,,,,,,4.174485296905977,113.3148193359375,3.2035433392841597,1.0859375,52869.33447265625,8.79061709400438,14050170.0,4554420.0,60.0,174363.56640625,1.3361906518800786,2554.375
2265.442751017,1777181388.919891,True,0.0,300.0,0.0,57.0,44.0,30.040874153204793,7253852160.0,6251.0,49.56,148.68,1710.0,50.0,0.0,,,,,,,,,,,,
2265.443470133,1777181388.9206102,True,,,,,,,,,,,,,,4.174052470756721,115.54145050048828,3.2664928235443966,1.0859375,52925.30859375,9.330771838090115,14164176.0,4590068.0,60.0,173330.9609375,1.3361906518800786,2554.375
2280.442266613,1777181403.9194067,True,0.0,300.0,0.0,67.0,41.0,30.040874153204793,7253852160.0,6251.0,64.92233333333334,194.767,1710.0,54.0,0.0,,,,,,,,,,,,
2280.442736454,1777181403.9198763,True,,,,,,,,,,,,,,4.1738075048807,115.44799041748047,3.263850596974534,1.0859375,55532.87109375,8.385013184951982,14225489.0,4610086.0,60.0,175138.953125,1.3361906518800786,2554.375
2295.442674013,1777181418.919814,True,0.0,300.0,0.0,64.0,46.0,30.040874153204793,7253852160.0,6251.0,52.70166666666666,158.105,1710.0,53.0,0.0,,,,,,,,,,,,
2295.443254506,1777181418.9203944,True,,,,,,,,,,,,,,4.17368888191034,115.4480094909668,3.263851136204446,1.0859375,55539.91162109375,8.353296229822178,14245695.0,4617279.0,60.0,175199.5859375,1.3361906518800786,2554.375
2310.442118821,1777181433.9192588,True,0.0,300.0,0.0,59.0,46.0,30.040874153204793,7253852160.0,6251.0,50.80833333333333,152.425,1710.0,52.0,0.0,,,,,,,,,,,,
2310.442627102,1777181433.9197671,True,,,,,,,,,,,,,,4.173271183398051,115.44799041748047,3.263850596974534,1.0859375,55540.04443359375,8.347014956785905,14359330.0,4655800.0,60.0,175211.59375,1.3361906518800786,2554.375
2325.442632053,1777181448.9197721,True,0.0,300.0,0.0,62.0,46.0,30.040874153204793,7253852160.0,6251.0,50.62766666666667,151.883,1710.0,51.0,0.0,,,,,,,,,,,,
2325.443441391,1777181448.9205813,True,,,,,,,,,,,,,,4.172821005623405,115.4480094909668,3.263851136204446,1.0859375,55540.66796875,8.348659857499698,14479754.0,4693371.0,60.0,175208.44921875,1.3361906518800786,2554.375
2340.442603097,1777181463.919743,True,0.0,300.0,0.0,59.0,45.0,30.040874153204793,7253852160.0,6251.0,51.657,154.971,1710.0,51.0,0.0,,,,,,,,,,,,
2340.442975156,1777181463.9201152,True,,,,,,,,,,,,,,4.172343456513856,105.37362670898438,2.9790364751764042,1.0859375,55541.1015625,8.335410744172698,14601226.0,4731175.0,60.0,175233.77734375,1.3361906518800786,2554.375
2355.442101032,1777181478.919241,True,0.0,300.0,0.0,60.0,37.0,30.040874153204793,7253852160.0,6251.0,50.677333333333344,152.032,1710.0,51.0,0.0,,,,,,,,,,,,
2355.442716756,1777181478.9198568,True,,,,,,,,,,,,,,4.171976412496141,105.37461471557617,2.979064407285857,1.0859375,55552.6171875,8.313724618364644,14712394.0,4766553.0,60.0,175275.234375,1.3361906518800786,2554.375
2370.442131663,1777181493.9192717,True,0.0,300.0,0.0,63.0,39.0,30.040874153204793,7253852160.0,6251.0,65.403,196.209,1710.0,53.0,0.0,,,,,,,,,,,,
2370.442701036,1777181493.919841,True,,,,,,,,,,,,,,4.171596210067608,105.37455749511719,2.9790627895961204,1.0859375,55552.765625,8.314521526784992,14814073.0,4798483.0,60.0,175273.7109375,1.3361906518800786,2554.375
2385.442861465,1777181508.9200015,True,0.0,300.0,0.0,51.0,32.0,30.040874153204793,7253852160.0,6251.0,60.223000000000006,180.669,1710.0,55.0,0.0,,,,,,,,,,,,
2385.443406877,1777181508.9205468,True,,,,,,,,,,,,,,4.171564455733394,105.37469863891602,2.979066779897471,1.0859375,55567.091796875,8.335584429341235,14814895.0,4800048.0,60.0,175233.4453125,1.3361926952350025,2554.37890625
2400.44211248,1777181523.9192524,True,0.0,300.0,0.0,60.0,46.0,30.040874153204793,7253852160.0,6251.0,51.20733333333334,153.622,1710.0,52.0,0.0,,,,,,,,,,,,
2400.442662202,1777181523.9198022,True,,,,,,,,,,,,,,4.170729852882401,105.43621444702148,2.980805904210353,1.0859375,55632.228515625,8.355417232233254,14931373.0,4836630.0,60.0,175195.53125,1.36235172497162,2604.38671875
2415.442457402,1777181538.9195974,True,0.0,300.0,0.0,61.0,47.0,30.040874153204793,7253852160.0,6251.0,49.864666666666665,149.594,1710.0,51.0,0.0,,,,,,,,,,,,
2415.442973414,1777181538.9201133,True,,,,,,,,,,,,,,4.170380769494817,105.43623352050781,2.9808064434402652,1.0859375,55634.09765625,8.337670694718605,15038899.0,4873371.0,60.0,175229.45703125,1.36235172497162,2604.38671875
2430.44216541,1777181553.9193053,True,0.0,300.0,0.0,59.0,46.0,30.040874153204793,7253852160.0,6251.0,50.36000000000001,151.08,1710.0,51.0,0.0,,,,,,,,,,,,
2430.442680501,1777181553.9198205,True,,,,,,,,,,,,,,4.169986032887295,105.4359359741211,2.9807980314536344,1.0859375,55634.25390625,8.34031070928037,15159455.0,4911166.0,60.0,175224.41015625,1.36235172497162,2604.38671875
2445.442915798,1777181568.9200559,True,0.0,300.0,0.0,60.0,47.0,30.040874153204793,7253852160.0,6251.0,47.36033333333333,142.081,1710.0,50.0,0.0,,,,,,,,,,,,
2445.443319167,1777181568.9204593,True,,,,,,,,,,,,,,4.16956096700297,105.43625259399414,2.980806982670177,1.0859375,55634.716796875,8.35041305602446,15280656.0,4948807.0,60.0,175205.09765625,1.36235172497162,2604.38671875
2460.442488825,1777181583.9196289,True,0.0,300.0,0.0,58.0,45.0,30.040874153204793,7253852160.0,6251.0,50.186,150.558,1710.0,50.0,0.0,,,,,,,,,,,,
2460.443054957,1777181583.9201949,True,,,,,,,,,,,,,,4.169192702658436,105.43601608276367,2.980800296219266,1.0859375,55635.138671875,8.331548803366402,15386123.0,4982501.0,60.0,175241.16015625,1.36235172497162,2604.38671875
2475.442309885,1777181598.9194498,True,0.0,300.0,0.0,75.0,42.0,30.040874153204793,7253852160.0,6251.0,64.85133333333334,194.554,1710.0,54.0,0.0,,,,,,,,,,,,
2475.442892599,1777181598.9200325,True,,,,,,,,,,,,,,4.169111337032485,105.43601608276367,2.980800296219266,1.0859375,55635.38916015625,8.348484128976235,15413152.0,4992383.0,60.0,175208.78515625,1.36235172497162,2604.38671875
2490.44213865,1777181613.9192786,True,0.0,300.0,0.0,61.0,47.0,30.040874153204793,7253852160.0,6251.0,50.63666666666666,151.91,1710.0,52.0,0.0,,,,,,,,,,,,
2490.44257372,1777181613.9197137,True,,,,,,,,,,,,,,4.166700699538231,105.43172073364258,2.9806788616430344,1.0859375,55635.52978515625,8.345114636706615,15487044.0,5029579.0,60.0,175215.2265625,1.3623537683265439,2604.390625
2505.442243229,1777181628.9193833,True,0.0,300.0,0.0,61.0,47.0,30.040874153204793,7253852160.0,6251.0,50.78699999999999,152.361,1710.0,51.0,0.0,,,,,,,,,,,,
2505.442947935,1777181628.920088,True,,,,,,,,,,,,,,4.16632198477153,105.43175888061523,2.980679940102859,1.0859375,55637.19091796875,8.346324302821603,15601276.0,5069376.0,60.0,175212.9140625,1.3623537683265439,2604.390625
2520.442614926,1777181643.919755,True,0.0,300.0,0.0,61.0,47.0,30.040874153204793,7253852160.0,6251.0,48.77033333333334,146.311,1710.0,51.0,0.0,,,,,,,,,,,,
2520.443087557,1777181643.9202275,True,,,,,,,,,,,,,,4.165915383182702,105.43175888061523,2.980679940102859,1.0859375,55637.30419921875,8.33727632721828,15721884.0,5107251.0,60.0,175230.2109375,1.3623537683265439,2604.390625
2535.442715107,1777181658.919855,True,0.0,300.0,0.0,62.0,39.0,30.040874153204793,7253852160.0,6251.0,49.733666666666664,149.201,1710.0,51.0,0.0,,,,,,,,,,,,
2535.443359632,1777181658.9204996,True,,,,,,,,,,,,,,4.16556214634415,105.43175888061523,2.980679940102859,1.0859375,55637.55810546875,8.343941750980258,15842643.0,5144984.0,60.0,175217.46875,1.3623537683265439,2604.390625
2550.442497476,1777181673.9196374,True,0.0,300.0,0.0,44.0,28.0,30.040874153204793,7253852160.0,6251.0,47.55233333333334,142.657,1710.0,51.0,0.0,,,,,,,,,,,,
2550.442962086,1777181673.9201021,True,,,,,,,,,,,,,,4.165197893683641,105.87173080444336,2.993118464333949,1.0859375,55652.84326171875,8.561048211651684,15963833.0,5182783.0,60.0,174802.4296875,1.3623537683265439,2604.390625
2565.442235835,1777181688.919376,True,0.0,300.0,0.0,60.0,40.0,30.040874153204793,7253852160.0,6251.0,61.590666666666664,184.772,1710.0,54.0,0.0,,,,,,,,,,,,
2565.442642425,1777181688.9197824,True,,,,,,,,,,,,,,4.165030326224868,105.86975479125977,2.993062600115043,1.0859375,56086.44873046875,8.469881888364,16029235.0,5204678.0,60.0,174976.7109375,1.3623537683265439,2604.390625
2580.4428322,1777181703.9199722,True,0.0,300.0,0.0,59.0,45.0,30.040874153204793,7253852160.0,6251.0,55.690666666666665,167.072,1710.0,52.0,0.0,,,,,,,,,,,,
2580.443472094,1777181703.920612,True,,,,,,,,,,,,,,4.165022426835877,105.87397766113281,2.993181985617608,1.0859375,56088.42529296875,8.453888549374117,16036680.0,5208170.0,60.0,175007.28515625,1.3623537683265439,2604.390625
2595.44264151,1777181718.9197814,True,0.0,300.0,0.0,60.0,47.0,30.040874153204793,7253852160.0,6251.0,51.13133333333334,153.394,1710.0,51.0,0.0,,,,,,,,,,,,
2595.443320975,1777181718.920461,True,,,,,,,,,,,,,,4.164714727235166,105.94447708129883,2.995175087219144,1.0859375,56126.2958984375,8.554313313822291,16150357.0,5246789.0,60.0,174815.3046875,1.3623537683265439,2604.390625
2610.442594003,1777181733.919734,True,0.0,300.0,0.0,60.0,47.0,30.040874153204793,7253852160.0,6251.0,51.21133333333333,153.634,1710.0,51.0,0.0,,,,,,,,,,,,
2610.443328159,1777181733.920468,True,,,,,,,,,,,,,,4.1643629273310205,110.31143188476562,3.1186340403868367,1.0859375,57711.0458984375,8.566346630969528,16271272.0,5284539.0,60.0,174792.30078125,1.3623537683265439,2604.390625
2625.441898172,1777181748.919038,True,0.0,300.0,0.0,58.0,45.0,30.040874153204793,7253852160.0,6251.0,50.312,150.936,1710.0,51.0,0.0,,,,,,,,,,,,
2625.442639739,1777181748.9197798,True,,,,,,,,,,,,,,4.1640161295235965,112.20527267456055,3.1721751489846954,1.0859375,58911.15380859375,8.568667882163155,16391972.0,5322312.0,60.0,174787.86328125,1.3623537683265439,2604.390625
2640.442287107,1777181763.9194272,True,0.0,300.0,0.0,58.0,45.0,30.040874153204793,7253852160.0,6251.0,49.14633333333333,147.439,1710.0,50.0,0.0,,,,,,,,,,,,
2640.442641155,1777181763.9197812,True,,,,,,,,,,,,,,4.163719057190684,114.02793884277344,3.2237040672421253,1.0859375,60145.09521484375,8.585078065557529,16503592.0,5357961.0,60.0,174756.4921875,1.3623537683265439,2604.390625
2655.442306812,1777181778.9194467,True,0.0,300.0,0.0,73.0,43.0,30.040874153204793,7253852160.0,6251.0,62.769,188.307,1710.0,53.0,0.0,,,,,,,,,,,,
2655.442901495,1777181778.9200416,True,,,,,,,,,,,,,,4.163393839633636,116.09966278076172,3.2822741418473016,1.0859375,61920.4677734375,8.600981496930759,16617937.0,5394107.0,60.0,174726.08984375,1.3623537683265439,2604.390625
2670.442175737,1777181793.9193158,True,0.0,300.0,0.0,73.0,42.0,30.040874153204793,7253852160.0,6251.0,62.13933333333333,186.418,1710.0,55.0,0.0,,,,,,,,,,,,
2670.442810231,1777181793.9199502,True,,,,,,,,,,,,,,4.163412126495651,117.03342056274414,3.3086725735838094,1.0859375,64271.8505859375,8.596308344219647,16619015.0,5395815.0,60.0,174735.0234375,1.3623537683265439,2604.390625
2685.442571174,1777181808.919711,True,0.0,300.0,0.0,61.0,47.0,30.040874153204793,7253852160.0,6251.0,50.077666666666666,150.233,1710.0,51.0,0.0,,,,,,,,,,,,
2685.443140227,1777181808.9202802,True,,,,,,,,,,,,,,4.163153429091781,114.41710662841797,3.234706298679034,1.0859375,65906.58349609375,8.476982546724784,16712436.0,5425249.0,60.0,174963.13671875,1.3623537683265439,2604.390625
2700.442672781,1777181823.9198127,True,0.0,300.0,0.0,65.0,45.0,30.040874153204793,7253852160.0,6251.0,48.221000000000004,144.663,1710.0,51.0,0.0,,,,,,,,,,,,
2700.443081221,1777181823.9202213,True,,,,,,,,,,,,,,4.162760885472664,114.36348724365234,3.23319041554981,1.0859375,67090.49755859375,8.799307482496008,16833246.0,5465903.0,60.0,174346.953125,1.3623537683265439,2604.390625
2715.442999863,1777181838.9201398,True,,,,,,,,,,,,,,4.162478844208704,117.29428482055664,3.3160475132472182,1.0859375,67275.4873046875,9.217984776351942,16947427.0,5501630.0,60.0,173546.57421875,1.3623537683265439,2604.390625
2715.443155376,1777181838.9202955,True,0.0,300.0,0.0,60.0,47.0,30.040874153204793,7253852160.0,6251.0,48.260333333333335,144.781,1710.0,50.0,0.0,,,,,,,,,,,,
2730.442662068,1777181853.919802,True,0.0,300.0,0.0,64.0,47.0,30.040874153204793,7253852160.0,6251.0,48.492000000000004,145.476,1710.0,50.0,0.0,,,,,,,,,,,,
2730.443260241,1777181853.9204001,True,,,,,,,,,,,,,,4.162138994866171,120.19176483154297,3.3979626841339656,1.0859375,73440.7333984375,8.63764745768641,17075347.0,5541567.0,60.0,174655.99609375,1.3623537683265439,2604.390625
2745.44203515,1777181868.9191751,True,0.0,300.0,0.0,59.0,46.0,30.040874153204793,7253852160.0,6251.0,50.281,150.843,1710.0,50.0,0.0,,,,,,,,,,,,
2745.442542451,1777181868.9196825,True,,,,,,,,,,,,,,4.161864321618867,120.19282150268555,3.3979925574711025,1.0859375,73660.65869140625,8.51287203260933,17189272.0,5577392.0,60.0,174894.52734375,1.3623537683265439,2604.390625
2760.442142178,1777181883.9192822,True,0.0,300.0,0.0,72.0,41.0,30.040874153204793,7253852160.0,6251.0,62.544,187.632,1710.0,54.0,0.0,,,,,,,,,,,,
2760.442647299,1777181883.9197874,True,,,,,,,,,,,,,,4.161830256982946,105.87626266479492,2.9932465853610917,1.0859375,73661.00634765625,8.454282916874442,17211162.0,5585544.0,60.0,175006.53125,1.3623537683265439,2604.390625
2775.442141628,1777181898.9192817,True,0.0,300.0,0.0,60.0,47.0,30.040874153204793,7253852160.0,6251.0,50.66133333333334,151.984,1710.0,52.0,0.0,,,,,,,,,,,,
2775.442713951,1777181898.919854,True,,,,,,,,,,,,,,4.161707533947635,105.87625122070312,2.993246261823144,1.0859375,73676.70166015625,8.417764077673315,17271403.0,5604901.0,60.0,175076.34375,1.3623537683265439,2604.390625
2790.44218556,1777181913.9193256,True,0.0,300.0,0.0,59.0,46.0,30.040874153204793,7253852160.0,6251.0,49.942,149.826,1710.0,51.0,0.0,,,,,,,,,,,,
2790.442972098,1777181913.9201121,True,,,,,,,,,,,,,,4.161408677529027,105.95390701293945,2.995441682487744,1.0859375,73679.79150390625,8.473271814182862,17391797.0,5645427.0,60.0,174970.23046875,1.3623537683265439,2604.390625
2805.442363997,1777181928.919504,True,0.0,300.0,0.0,59.0,43.0,30.040874153204793,7253852160.0,6251.0,48.73500000000001,146.205,1710.0,51.0,0.0,,,,,,,,,,,,
2805.44291001,1777181928.92005,True,,,,,,,,,,,,,,4.161083870243913,106.67061614990234,3.015703893515189,1.6328125,74409.55810546875,8.716941888865849,17519280.0,5685041.0,60.0,174504.41015625,1.3623537683265439,2604.390625
2820.442703483,1777181943.9198434,True,0.0,300.0,0.0,60.0,47.0,30.040874153204793,7253852160.0,6251.0,50.336999999999996,151.011,1710.0,50.0,0.0,,,,,,,,,,,,
2820.443304887,1777181943.920445,True,,,,,,,,,,,,,,4.1608349642977105,112.42220687866211,3.1783081343142854,1.6328125,78243.30810546875,9.2244438212666,17626880.0,5718919.0,60.0,173534.2265625,1.3623537683265439,2604.390625
2835.442767384,1777181958.9199073,True,0.0,300.0,0.0,54.0,41.0,30.040874153204793,7253852160.0,6251.0,49.330999999999996,147.993,1710.0,50.0,0.0,,,,,,,,,,,,
2835.443427339,1777181958.9205673,True,,,,,,,,,,,,,,4.160574564966175,118.6466064453125,3.3542792375613444,1.6328125,78823.208984375,10.364337539020928,17738136.0,5754437.0,60.0,171355.109375,1.3623537683265439,2604.390625
2850.442266073,1777181973.9194062,True,0.0,300.0,0.0,68.0,43.0,30.040874153204793,7253852160.0,6251.0,63.891999999999996,191.676,1710.0,53.0,0.0,,,,,,,,,,,,
2850.44299038,1777181973.9201305,True,,,,,,,,,,,,,,4.160447771621027,122.40190505981445,3.4604459502121,1.6328125,83480.486328125,11.03002374950561,17799394.0,5774563.0,60.0,170082.52734375,1.3623537683265439,2604.390625
2865.442106191,1777181988.9192462,True,0.0,300.0,0.0,60.0,47.0,30.040874153204793,7253852160.0,6251.0,48.246,144.738,1710.0,52.0,0.0,,,,,,,,,,,,
2865.442546711,1777181988.9196868,True,,,,,,,,,,,,,,4.160451838685762,123.34383392333984,3.4870753880430017,1.6328125,88679.369140625,10.122253107758937,17813313.0,5779867.0,60.0,171817.8984375,1.3623537683265439,2604.390625
2880.442501648,1777182003.9196417,True,0.0,300.0,0.0,58.0,45.0,30.040874153204793,7253852160.0,6251.0,51.153000000000006,153.459,1710.0,51.0,0.0,,,,,,,,,,,,
2880.442878926,1777182003.920019,True,,,,,,,,,,,,,,4.16016849214192,123.03982543945312,3.4784807103181588,1.6328125,91480.630859375,9.845615544732675,17927307.0,5818488.0,60.0,172346.7421875,1.3623537683265439,2604.390625
2895.442467191,1777182018.9196072,True,0.0,300.0,0.0,59.0,46.0,30.040874153204793,7253852160.0,6251.0,52.38833333333333,157.165,1710.0,50.0,0.0,,,,,,,,,,,,
2895.442960642,1777182018.9201007,True,,,,,,,,,,,,,,4.159845714946131,123.0391960144043,3.478462915731056,1.6328125,91540.984375,9.83455690788417,18046348.0,5855226.0,60.0,172367.8828125,1.3623537683265439,2604.390625
2910.441697459,1777182033.9188375,True,0.0,300.0,0.0,58.0,45.0,30.040874153204793,7253852160.0,6251.0,49.375,148.125,1710.0,50.0,0.0,,,,,,,,,,,,
2910.442849616,1777182033.9199896,True,,,,,,,,,,,,,,4.159583089846753,123.0391616821289,3.4784619451172136,1.6328125,91541.1796875,9.822447986604747,18155880.0,5889999.0,60.0,172391.03125,1.3623537683265439,2604.390625
2925.442406649,1777182048.9195466,True,0.0,300.0,0.0,60.0,40.0,30.040874153204793,7253852160.0,6251.0,50.69433333333333,152.083,1710.0,50.0,0.0,,,,,,,,,,,,
2925.442904611,1777182048.9200447,True,,,,,,,,,,,,,,4.159294808448639,123.03794479370117,3.4784275422488147,1.6328125,91541.6533203125,9.830670446818788,18276378.0,5927509.0,60.0,172375.3125,1.3623537683265439,2604.390625
2940.441996851,1777182063.9191368,True,0.0,300.0,0.0,61.0,47.0,30.040874153204793,7253852160.0,6251.0,50.13966666666667,150.419,1710.0,50.0,0.0,,,,,,,,,,,,
2940.442620515,1777182063.9197605,True,,,,,,,,,,,,,,4.1589677128049996,123.03777694702148,3.478422797025587,1.6328125,91542.1220703125,9.83300600149688,18390367.0,5963596.0,60.0,172370.84765625,1.3623537683265439,2604.390625
2955.442601263,1777182078.9197412,True,0.0,300.0,0.0,65.0,38.0,30.040874153204793,7253852160.0,6251.0,63.84833333333333,191.545,1710.0,55.0,0.0,,,,,,,,,,,,
2955.442984932,1777182078.920125,True,,,,,,,,,,,,,,4.159019897576816,123.15379333496094,3.4817027168896377,1.6328125,91545.15478515625,9.850801579529703,18391369.0,5965250.0,60.0,172336.828125,1.3623537683265439,2604.390625
2970.442711149,1777182093.919851,True,0.0,300.0,0.0,57.0,37.0,30.040874153204793,7253852160.0,6251.0,48.167,144.501,1710.0,52.0,0.0,,,,,,,,,,,,
2970.443263272,1777182093.9204032,True,,,,,,,,,,,,,,4.158821670690226,124.47079849243164,3.518936003098303,2.171875,91890.04541015625,9.95051729981926,18478017.0,5992522.0,60.0,172146.203125,1.3623537683265439,2604.390625
2985.442407835,1777182108.9195478,True,0.0,300.0,0.0,58.0,45.0,30.040874153204793,7253852160.0,6251.0,51.12866666666667,153.386,1710.0,51.0,0.0,,,,,,,,,,,,
2985.4430889,1777182108.920229,True,,,,,,,,,,,,,,4.158570768538357,129.93145751953125,3.6733152622003726,2.171875,95071.07421875,9.942987536924445,18591936.0,6031108.0,60.0,172160.59765625,1.3623537683265439,2604.390625
3000.442320768,1777182123.9194608,True,0.0,300.0,0.0,59.0,46.0,30.040874153204793,7253852160.0,6251.0,49.915000000000006,149.745,1710.0,51.0,0.0,,,,,,,,,,,,
3000.442989583,1777182123.9201295,True,,,,,,,,,,,,,,4.158294790551898,132.64583206176758,3.7500538259298373,2.203125,97741.1484375,9.94269125046047,18711538.0,6068770.0,60.0,172161.1640625,1.3623537683265439,2604.390625
3015.442189913,1777182138.91933,True,0.0,300.0,0.0,59.0,46.0,30.040874153204793,7253852160.0,6251.0,49.275,147.825,1710.0,50.0,0.0,,,,,,,,,,,,
3015.442560762,1777182138.9197009,True,,,,,,,,,,,,,,4.1580904183443055,135.32240676879883,3.825723743819271,2.203125,100129.5224609375,9.938408378539837,18816880.0,6102470.0,60.0,172169.3515625,1.3623537683265439,2604.390625
3030.442454892,1777182153.919595,True,0.0,300.0,0.0,61.0,38.0,30.040874153204793,7253852160.0,6251.0,52.335,157.005,1710.0,51.0,0.0,,,,,,,,,,,,
3030.443001945,1777182153.920142,True,,,,,,,,,,,,,,4.157818715662443,136.44511795043945,3.8574641106041483,2.203125,101144.0810546875,9.949415931515244,18937078.0,6140168.0,60.0,172148.30859375,1.3623537683265439,2604.390625
3045.44193179,1777182168.9190717,True,0.0,300.0,0.0,59.0,38.0,30.040874153204793,7253852160.0,6251.0,65.67633333333333,197.029,1710.0,54.0,0.0,,,,,,,,,,,,
3045.442512633,1777182168.9196527,True,,,,,,,,,,,,,,4.157767716680395,140.29779815673828,3.966383915494718,2.2109375,103548.09375,9.973392658193065,18978634.0,6154206.0,60.0,172102.47265625,1.3623537683265439,2604.390625
3060.442115092,1777182183.919255,True,0.0,300.0,0.0,59.0,45.0,30.040874153204793,7253852160.0,6251.0,50.88166666666667,152.645,1710.0,52.0,0.0,,,,,,,,,,,,
3060.442601503,1777182183.9197414,True,,,,,,,,,,,,,,4.157743352205349,139.0607452392578,3.9314109732320834,2.2109375,107471.18359375,9.983703427139398,19012150.0,6165490.0,60.0,172082.76171875,1.3623537683265439,2604.390625
3075.442538107,1777182198.9196782,True,0.0,300.0,0.0,58.0,45.0,30.040874153204793,7253852160.0,6251.0,53.258,159.774,1710.0,51.0,0.0,,,,,,,,,,,,
3075.442946096,1777182198.9200861,True,,,,,,,,,,,,,,4.157437190701443,135.2346534729004,3.8232428548391435,2.2109375,107498.18505859375,10.066283573036575,19140033.0,6208042.0,60.0,171924.89453125,1.3623537683265439,2604.390625
3090.44230806,1777182213.9194481,True,0.0,300.0,0.0,57.0,45.0,30.040874153204793,7253852160.0,6251.0,48.14266666666667,144.428,1710.0,50.0,0.0,,,,,,,,,,,,
3090.442792851,1777182213.9199328,True,,,,,,,,,,,,,,4.157214789474502,138.6416015625,3.9195612880651347,2.2109375,108772.08349609375,11.130182877813668,19247593.0,6241838.0,60.0,169891.0546875,1.3623537683265439,2604.390625
3105.441791289,1777182228.9189312,True,0.0,300.0,0.0,57.0,43.0,30.040874153204793,7253852160.0,6251.0,49.38333333333333,148.15,1710.0,50.0,0.0,,,,,,,,,,,,
3105.442330381,1777182228.9194703,True,,,,,,,,,,,,,,4.1569682738200875,139.38799285888672,3.940662648681972,2.2109375,112317.5615234375,11.18065987450041,19361861.0,6277824.0,60.0,169794.55859375,1.3623537683265439,2604.390625
3120.442758943,1777182243.919899,True,0.0,300.0,0.0,58.0,37.0,30.040874153204793,7253852160.0,6251.0,50.953,152.859,1710.0,51.0,0.0,,,,,,,,,,,,
3120.443237314,1777182243.9203773,True,,,,,,,,,,,,,,4.156735544445839,139.40200424194336,3.9410587669754857,2.2109375,112317.6083984375,12.28095950389304,19475614.0,6313588.0,60.0,167691.1328125,1.3623537683265439,2604.390625
3135.442996105,1777182258.9201362,True,0.0,300.0,0.0,73.0,41.0,30.040874153204793,7253852160.0,6251.0,64.29266666666666,192.878,1710.0,53.0,0.0,,,,,,,,,,,,
3135.443312182,1777182258.920452,True,,,,,,,,,,,,,,4.156545599654345,139.4166603088379,3.9414731112400334,2.2109375,113531.54150390625,12.969674324370825,19570775.0,6343539.0,60.0,166374.52734375,1.3623537683265439,2604.390625
3150.44269157,1777182273.9198315,True,0.0,300.0,0.0,74.0,43.0,30.040874153204793,7253852160.0,6251.0,62.95700000000001,188.871,1710.0,55.0,0.0,,,,,,,,,,,,
3150.442963286,1777182273.9201033,True,,,,,,,,,,,,,,4.156593774040961,139.42496871948242,3.941707999789795,2.2109375,113538.08447265625,13.308767030648117,19571768.0,6345130.0,60.0,165726.2890625,1.3623537683265439,2604.390625
3165.441888393,1777182288.9190283,True,0.0,300.0,0.0,60.0,46.0,30.040874153204793,7253852160.0,6251.0,49.22366666666667,147.671,1710.0,51.0,0.0,,,,,,,,,,,,
3165.442793374,1777182288.9199333,True,,,,,,,,,,,,,,4.156354606465983,139.42636489868164,3.9417474714193697,2.2109375,113554.27197265625,13.248234684380538,19685752.0,6380458.0,60.0,165842.0078125,1.3623537683265439,2604.390625
3180.442664446,1777182303.9198043,True,0.0,300.0,0.0,61.0,47.0,30.040874153204793,7253852160.0,6251.0,47.60566666666667,142.817,1710.0,51.0,0.0,,,,,,,,,,,,
3180.443232329,1777182303.9203722,True,,,,,,,,,,,,,,4.156103602373481,139.42279434204102,3.941646527579803,2.2109375,113562.84619140625,13.227631536682185,19806326.0,6421239.0,60.0,165881.39453125,1.3623537683265439,2604.390625
3195.442212693,1777182318.9193528,True,0.0,300.0,0.0,61.0,47.0,30.040874153204793,7253852160.0,6251.0,49.85566666666667,149.567,1710.0,50.0,0.0,,,,,,,,,,,,
